x	y	z	Velocidad				x'	y'
11.967666	14.247045	6.071109	-1.148659	0.733571	0.337536		10.0583619	1.8824259
11.944693	14.261717	6.077859	-1.149917	0.732069	0.336896		10.08107445	1.89721645
11.921694	14.276358	6.084597	-1.151173	0.730565	0.336255		10.1037651	1.9120041
11.898671	14.29097	6.091322	-1.152426	0.729059	0.335613		10.12643515	1.92678715
11.875622	14.305551	6.098035	-1.153678	0.727552	0.334971		10.1490833	1.9415673
11.852549	14.320102	6.104734	-1.154927	0.726043	0.334327		10.17170985	1.95634185
11.82945	14.334623	6.111421	-1.156174	0.724532	0.333683		10.1943155	1.9711135
11.806327	14.349113	6.118094	-1.157419	0.723019	0.333038		10.21689855	1.98587955
11.783178	14.363574	6.124755	-1.158661	0.721504	0.332392		10.2394617	2.0006427
11.760005	14.378004	6.131403	-1.159902	0.719987	0.331745		10.26200225	2.01540125
11.736807	14.392403	6.138038	-1.16114	0.718469	0.331098		10.28452055	2.03015555
11.713584	14.406773	6.14466	-1.162376	0.716949	0.33045		10.3070186	2.0449056
11.690337	14.421112	6.151269	-1.16361	0.715427	0.3298		10.32949405	2.05965105
11.667064	14.43542	6.157865	-1.164841	0.713903	0.32915		10.3519476	2.0743926
11.643768	14.449698	6.164448	-1.166071	0.712378	0.3285		10.3743792	2.0891292
11.620446	14.463946	6.171018	-1.167298	0.71085	0.327848		10.3967899	2.1038619
11.5971	14.478163	6.177575	-1.168523	0.709321	0.327195		10.419178	2.11859
11.57373	14.492349	6.184119	-1.169745	0.70779	0.326542		10.4415435	2.1333135
11.550335	14.506505	6.19065	-1.170966	0.706257	0.325888		10.46388775	2.14803275
11.526916	14.52063	6.197167	-1.172184	0.704723	0.325233		10.4862094	2.1627464
11.503472	14.534725	6.203672	-1.1734	0.703186	0.324577		10.5085098	2.1774568
11.480004	14.548789	6.210163	-1.174614	0.701648	0.323921		10.5307876	2.1921616
11.456512	14.562821	6.216642	-1.175825	0.700108	0.323263		10.5530418	2.2068628
11.432995	14.576824	6.223107	-1.177034	0.698567	0.322605		10.57527575	2.22155875
11.409454	14.590795	6.229559	-1.178241	0.697023	0.321946		10.5974861	2.2362501
11.38589	14.604735	6.235998	-1.179446	0.695478	0.321286		10.6196735	2.2509365
11.362301	14.618645	6.242424	-1.180648	0.693931	0.320626		10.64183965	2.26561865
11.338688	14.632524	6.248836	-1.181848	0.692382	0.319964		10.6639832	2.2802952
11.315051	14.646371	6.255236	-1.183046	0.690831	0.319302		10.68610315	2.29496815
11.29139	14.660188	6.261622	-1.184242	0.689279	0.318639		10.7082015	2.3096355
11.267705	14.673973	6.267995	-1.185435	0.687725	0.317975		10.73027625	2.32429825
11.243996	14.687728	6.274354	-1.186626	0.686169	0.317311		10.7523294	2.3389554
11.220264	14.701451	6.2807	-1.187815	0.684611	0.316645		10.7743586	2.3536076
11.196508	14.715144	6.287033	-1.189002	0.683052	0.315979		10.7963662	2.3682552
11.172727	14.728805	6.293353	-1.190186	0.681491	0.315312		10.81835055	2.38289855
11.148924	14.742434	6.299659	-1.191368	0.679928	0.314644		10.8403106	2.3975356
11.125096	14.756033	6.305952	-1.192548	0.678363	0.313975		10.8622494	2.4121684
11.101245	14.7696	6.312231	-1.193725	0.676797	0.313306		10.88416425	2.42679525
11.077371	14.783136	6.318497	-1.1949	0.675229	0.312636		10.90605615	2.44141715
11.053473	14.796641	6.32475	-1.196073	0.673659	0.311965		10.92792545	2.45603445
11.029551	14.810114	6.330989	-1.197243	0.672087	0.311293		10.94977115	2.47064615
11.005607	14.823556	6.337215	-1.198411	0.670514	0.31062		10.97159355	2.48525255
10.981638	14.836966	6.343428	-1.199577	0.668939	0.309947		10.9933927	2.4998547
10.957647	14.850345	6.349627	-1.200741	0.667362	0.309273		11.01516855	2.51445055
10.933632	14.863692	6.355812	-1.201902	0.665783	0.308598		11.0369208	2.5290408
10.909594	14.877008	6.361984	-1.203061	0.664203	0.307922		11.0586501	2.5436261
10.885533	14.890292	6.368143	-1.204217	0.662621	0.307245		11.08035545	2.55820645
10.861448	14.903544	6.374287	-1.205371	0.661037	0.306568		11.1020372	2.5727802
10.837341	14.916765	6.380419	-1.206523	0.659452	0.30589		11.12369565	2.58734965
10.813211	14.929954	6.386537	-1.207673	0.657865	0.305211		11.14533015	2.60191315
10.789057	14.943111	6.392641	-1.20882	0.656276	0.304531		11.16694105	2.61647105
10.764881	14.956237	6.398731	-1.209965	0.654685	0.30385		11.18852865	2.63102265
10.740681	14.96933	6.404808	-1.211107	0.653093	0.303169		11.21009165	2.64556965
10.716459	14.982392	6.410872	-1.212248	0.651499	0.302487		11.23163135	2.66011135
10.692214	14.995422	6.416922	-1.213385	0.649903	0.301804		11.2531471	2.6746471
10.667947	15.00842	6.422958	-1.214521	0.648305	0.301121		11.27463855	2.68917655
10.643656	15.021386	6.42898	-1.215654	0.646706	0.300436		11.2961064	2.7037004
10.619343	15.034321	6.434989	-1.216785	0.645105	0.299751		11.31755095	2.71821895
10.595007	15.047223	6.440984	-1.217913	0.643503	0.299065		11.33897055	2.73273155
10.570649	15.060093	6.446965	-1.219039	0.641899	0.298378		11.36036585	2.74723785
10.546268	15.072931	6.452933	-1.220163	0.640293	0.297691		11.3817372	2.7617392
10.521865	15.085737	6.458886	-1.221284	0.638685	0.297002		11.40308425	2.77623325
10.497439	15.09851	6.464826	-1.222403	0.637076	0.296313		11.42440635	2.79072235
10.472991	15.111252	6.470753	-1.223519	0.635465	0.295623		11.44570515	2.80520615
10.448521	15.123961	6.476665	-1.224634	0.633852	0.294933		11.46697865	2.81968265
10.424028	15.136638	6.482564	-1.225745	0.632238	0.294241		11.4882282	2.8341542
10.399513	15.149283	6.488449	-1.226855	0.630622	0.293549		11.50945345	2.84861945
10.374976	15.161895	6.49432	-1.227962	0.629004	0.292856		11.5306534	2.8630784
10.350417	15.174475	6.500177	-1.229066	0.627385	0.292163		11.55182905	2.87753105
10.325836	15.187023	6.50602	-1.230168	0.625764	0.291468		11.5729804	2.8919774
10.301232	15.199538	6.511849	-1.231268	0.624141	0.290773		11.5941068	2.9064178
10.276607	15.212021	6.517665	-1.232365	0.622517	0.290077		11.61520855	2.92085255
10.25196	15.224471	6.523466	-1.23346	0.620891	0.28938		11.636285	2.93528
10.227291	15.236889	6.529254	-1.234553	0.619263	0.288683		11.65733715	2.94970215
10.202599	15.249275	6.535028	-1.235643	0.617634	0.287985		11.67836535	2.96411835
10.177887	15.261627	6.540787	-1.236731	0.616003	0.287286		11.69936655	2.97852655
10.153152	15.273947	6.546533	-1.237816	0.61437	0.286586		11.7203438	2.9929298
10.128396	15.286235	6.552265	-1.238899	0.612736	0.285885		11.7412964	3.0073264
10.103618	15.298489	6.557983	-1.239979	0.6111	0.285184		11.7622227	3.0217167
10.078818	15.310711	6.563686	-1.241057	0.609462	0.284482		11.7831247	3.0360997
10.053997	15.322901	6.569376	-1.242133	0.607823	0.283779		11.80400205	3.05047705
10.029154	15.335057	6.575051	-1.243206	0.606182	0.283076		11.8248531	3.0648471
10.00429	15.347181	6.580713	-1.244276	0.60454	0.282372		11.8456795	3.0792115
9.979405	15.359272	6.58636	-1.245345	0.602896	0.281667		11.86648025	3.09356825
9.954498	15.371329	6.591994	-1.24641	0.60125	0.280961		11.8872547	3.1079197
9.92957	15.383354	6.597613	-1.247474	0.599603	0.280254		11.9080045	3.1222635
9.90462	15.395347	6.603218	-1.248535	0.597954	0.279547		11.92873	3.136601
9.879649	15.407306	6.608809	-1.249593	0.596303	0.278839		11.94942885	3.15093185
9.854658	15.419232	6.614386	-1.250649	0.594651	0.27813		11.9701017	3.1652557
9.829645	15.431125	6.619948	-1.251702	0.592997	0.277421		11.99074925	3.17957225
9.804611	15.442985	6.625497	-1.252753	0.591342	0.276711		12.01137115	3.19388315
9.779555	15.454811	6.631031	-1.253802	0.589685	0.276		12.03196675	3.20818675
9.754479	15.466605	6.636551	-1.254848	0.588026	0.275288		12.05253735	3.22248335
9.729382	15.478366	6.642057	-1.255892	0.586366	0.274575		12.0730823	3.2367733
9.704265	15.490093	6.647548	-1.256933	0.584704	0.273862		12.09360025	3.25105525
9.679126	15.501787	6.653026	-1.257971	0.583041	0.273148		12.1140929	3.2653319
9.653967	15.513448	6.658488	-1.259008	0.581375	0.272434		12.13455955	3.27959955
9.628786	15.525075	6.663937	-1.260041	0.579709	0.271718		12.1549999	3.2938619
9.603586	15.53667	6.669372	-1.261072	0.578041	0.271002		12.1754149	3.3081169
9.578364	15.54823	6.674792	-1.262101	0.576371	0.270285		12.1958026	3.3223646
9.553122	15.559758	6.680197	-1.263127	0.574699	0.269568		12.2161653	3.3366043
9.52786	15.571252	6.685589	-1.264151	0.573026	0.26885		12.236501	3.350838
9.502577	15.582712	6.690966	-1.265172	0.571352	0.268131		12.25681005	3.36506405
9.477273	15.594139	6.696328	-1.266191	0.569676	0.267411		12.27709345	3.37928245
9.451949	15.605533	6.701676	-1.267207	0.567998	0.26669		12.29735085	3.39349385
9.426605	15.616893	6.70701	-1.26822	0.566319	0.265969		12.31758125	3.40769825
9.401241	15.628219	6.71233	-1.269232	0.564638	0.265247		12.33778465	3.42189565
9.375856	15.639512	6.717635	-1.27024	0.562956	0.264525		12.3579624	3.4360854
9.350451	15.650771	6.722925	-1.271246	0.561272	0.263801		12.37811315	3.45026715
9.325026	15.661996	6.728201	-1.27225	0.559586	0.263077		12.3982369	3.4644419
9.299581	15.673188	6.733463	-1.273251	0.557899	0.262352		12.41833465	3.47860965
9.274116	15.684346	6.73871	-1.274249	0.55621	0.261627		12.4384054	3.4927694
9.248631	15.69547	6.743942	-1.275245	0.55452	0.260901		12.45844915	3.50692115
9.223126	15.706561	6.74916	-1.276239	0.552829	0.260174		12.4784669	3.5210659
9.197602	15.717617	6.754364	-1.277229	0.551135	0.259446		12.4984563	3.5352033
9.172057	15.72864	6.759553	-1.278218	0.549441	0.258718		12.51842005	3.54933305
9.146493	15.739629	6.764727	-1.279204	0.547744	0.257989		12.53835645	3.56345445
9.120909	15.750584	6.769887	-1.280187	0.546046	0.257259		12.55826585	3.57756885
9.095305	15.761505	6.775032	-1.281167	0.544347	0.256528		12.57814825	3.59167525
9.069682	15.772392	6.780162	-1.282146	0.542646	0.255797		12.5980033	3.6057733
9.044039	15.783245	6.785278	-1.283121	0.540944	0.255065		12.61783135	3.61986435
9.018376	15.794063	6.79038	-1.284094	0.53924	0.254333		12.6376314	3.6339484
8.992694	15.804848	6.795466	-1.285064	0.537534	0.253599		12.6574051	3.6480231
8.966993	15.815599	6.800538	-1.286032	0.535827	0.252865		12.67715145	3.66209045
8.941272	15.826315	6.805596	-1.286998	0.534118	0.252131		12.6968698	3.6761508
8.915532	15.836998	6.810638	-1.28796	0.532408	0.251395		12.7165618	3.6902018
8.889773	15.847646	6.815666	-1.28892	0.530697	0.250659		12.73622545	3.70424545
8.863995	15.85826	6.820679	-1.289878	0.528984	0.249922		12.75586175	3.71828075
8.838197	15.86884	6.825678	-1.290833	0.527269	0.249185		12.77547105	3.73230905
8.812381	15.879385	6.830662	-1.291785	0.525553	0.248447		12.79505165	3.74632865
8.786545	15.889896	6.83563	-1.292735	0.523836	0.247708		12.81460525	3.76033925
8.76069	15.900373	6.840585	-1.293682	0.522117	0.246968		12.8341315	3.7743435
8.734817	15.910815	6.845524	-1.294627	0.520396	0.246228		12.85362905	3.78833805
8.708924	15.921223	6.850449	-1.295569	0.518674	0.245487		12.8730996	3.8023256
8.683013	15.931596	6.855358	-1.296508	0.51695	0.244745		12.89254145	3.81630345
8.657083	15.941936	6.860253	-1.297445	0.515225	0.244003		12.91195695	3.83027395
8.631134	15.95224	6.865133	-1.298379	0.513499	0.24326		12.9313431	3.8442361
8.605166	15.96251	6.869998	-1.29931	0.511771	0.242516		12.9507019	3.8581899
8.57918	15.972745	6.874849	-1.300239	0.510042	0.241772		12.970032	3.872136
8.553175	15.982946	6.879684	-1.301165	0.508311	0.241027		12.98933475	3.88607275
8.527152	15.993112	6.884505	-1.302089	0.506578	0.240281		13.0086088	3.9000018
8.50111	16.003244	6.88931	-1.30301	0.504844	0.239535		13.0278555	3.9139215
8.47505	16.013341	6.894101	-1.303929	0.503109	0.238788		13.0470735	3.9278335
8.448971	16.023403	6.898877	-1.304844	0.501372	0.23804		13.06626315	3.94173715
8.422874	16.033431	6.903638	-1.305758	0.499634	0.237292		13.0854251	3.9556321
8.396759	16.043423	6.908383	-1.306668	0.497894	0.236542		13.10455735	3.96951735
8.370626	16.053381	6.913114	-1.307576	0.496153	0.235793		13.1236619	3.9833949
8.344474	16.063304	6.91783	-1.308481	0.494411	0.235042		13.1427381	3.9972641
8.318305	16.073192	6.922531	-1.309384	0.492667	0.234291		13.16178525	4.01112425
8.292117	16.083046	6.927217	-1.310284	0.490921	0.233539		13.18080505	4.02497605
8.265911	16.092864	6.931888	-1.311181	0.489174	0.232787		13.19979515	4.03881915
8.239688	16.102648	6.936543	-1.312075	0.487426	0.232034		13.2187572	4.0526522
8.213446	16.112396	6.941184	-1.312967	0.485676	0.23128		13.2376899	4.0664779
8.187187	16.12211	6.94581	-1.313857	0.483925	0.230525		13.25659455	4.08029455
8.16091	16.131788	6.95042	-1.314743	0.482173	0.22977		13.2754695	4.0941015
8.134615	16.141432	6.955016	-1.315627	0.480419	0.229015		13.29431675	4.10790075
8.108302	16.15104	6.959596	-1.316509	0.478663	0.228258		13.3131343	4.1216903
8.081972	16.160613	6.964161	-1.317387	0.476906	0.227501		13.3319228	4.1354708
8.055624	16.170151	6.968711	-1.318263	0.475148	0.226743		13.3506826	4.1492426
8.029259	16.179654	6.973246	-1.319136	0.473388	0.225985		13.36941335	4.16300535
8.002876	16.189122	6.977766	-1.320007	0.471627	0.225226		13.3881154	4.1767594
7.976476	16.198555	6.98227	-1.320875	0.469865	0.224466		13.4067884	4.1905034
7.950059	16.207952	6.986759	-1.32174	0.468101	0.223706		13.42543135	4.20423835
7.923624	16.217314	6.991234	-1.322603	0.466336	0.222945		13.4440456	4.2179656
7.897172	16.226641	6.995692	-1.323462	0.464569	0.222183		13.4626308	4.2316818
7.870703	16.235932	7.000136	-1.324319	0.462801	0.221421		13.48118595	4.24538995
7.844216	16.245188	7.004565	-1.325174	0.461031	0.220658		13.4997124	4.2590894
7.817713	16.254409	7.008978	-1.326026	0.45926	0.219894		13.51820945	4.27277845
7.791192	16.263594	7.013376	-1.326875	0.457488	0.21913		13.5366768	4.2864588
7.764655	16.272744	7.017758	-1.327721	0.455715	0.218365		13.55511475	4.30012875
7.7381	16.281858	7.022125	-1.328564	0.45394	0.2176		13.573523	4.31379
7.711529	16.290937	7.026477	-1.329405	0.452163	0.216833		13.59190185	4.32744185
7.684941	16.29998	7.030814	-1.330243	0.450386	0.216067		13.61025065	4.34108465
7.658336	16.308988	7.035135	-1.331079	0.448607	0.215299		13.6285704	4.3547174
7.631715	16.31796	7.039441	-1.331912	0.446826	0.214531		13.64685975	4.36834075
7.605076	16.326896	7.043732	-1.332741	0.445044	0.213762		13.6651194	4.3819554
7.578422	16.335797	7.048007	-1.333569	0.443261	0.212993		13.6833493	4.3955593
7.55175	16.344662	7.052267	-1.334393	0.441477	0.212223		13.7015495	4.4091545
7.525062	16.353492	7.056512	-1.335215	0.439691	0.211453		13.7197203	4.4227403
7.498358	16.362286	7.060741	-1.336034	0.437904	0.210681		13.7378607	4.4363157
7.471637	16.371044	7.064954	-1.33685	0.436115	0.209909		13.75597105	4.44988105
7.4449	16.379766	7.069152	-1.337664	0.434325	0.209137		13.774051	4.463437
7.418147	16.388453	7.073335	-1.338475	0.432534	0.208364		13.79210155	4.47698355
7.391378	16.397103	7.077503	-1.339283	0.430741	0.20759		13.8101207	4.4905207
7.364592	16.405718	7.081654	-1.340088	0.428947	0.206816		13.8281108	4.5040468
7.33779	16.414297	7.085791	-1.34089	0.427152	0.206041		13.8460705	4.5175645
7.310972	16.42284	7.089911	-1.34169	0.425356	0.205265		13.8639998	4.5310708
7.284139	16.431347	7.094017	-1.342487	0.423558	0.204489		13.88189835	4.54456835
7.257289	16.439818	7.098107	-1.343281	0.421759	0.203712		13.89976685	4.55805585
7.230423	16.448254	7.102181	-1.344073	0.419958	0.202935		13.91760595	4.57153295
7.203542	16.456653	7.106239	-1.344862	0.418156	0.202157		13.9354133	4.5849993
7.176644	16.465016	7.110283	-1.345648	0.416353	0.201378		13.9531906	4.5984576
7.149732	16.473343	7.11431	-1.346431	0.414549	0.200599		13.9709368	4.6119038
7.122803	16.481634	7.118322	-1.347211	0.412743	0.199819		13.98865295	4.62534095
7.095859	16.489889	7.122319	-1.347989	0.410936	0.199039		14.00633835	4.63876835
7.068899	16.498108	7.126299	-1.348763	0.409128	0.198257		14.02399335	4.65218435
7.041924	16.50629	7.130264	-1.349535	0.407318	0.197476		14.0416166	4.6655906
7.014933	16.514437	7.134214	-1.350305	0.405507	0.196693		14.05921045	4.67898745
6.987927	16.522547	7.138148	-1.351071	0.403695	0.195911		14.07677255	4.69237355
6.960905	16.530621	7.142066	-1.351835	0.401882	0.195127		14.09430425	4.70574925
6.933869	16.538658	7.145969	-1.352596	0.400067	0.194343		14.11180385	4.71911485
6.906817	16.54666	7.149855	-1.353354	0.398251	0.193558		14.12927405	4.73246905
6.87975	16.554625	7.153727	-1.354109	0.396434	0.192773		14.1467125	4.7458145
6.852668	16.562553	7.157582	-1.354861	0.394615	0.191987		14.1641192	4.7591482
6.82557	16.570446	7.161422	-1.355611	0.392796	0.191201		14.1814965	4.7724725
6.798458	16.578301	7.165246	-1.356358	0.390975	0.190414		14.1988407	4.7857857
6.771331	16.586121	7.169054	-1.357101	0.389152	0.189626		14.21615515	4.79908815
6.744189	16.593904	7.172847	-1.357843	0.387329	0.188838		14.23343785	4.81238085
6.717032	16.601651	7.176623	-1.358581	0.385504	0.188049		14.2506898	4.8256618
6.68986	16.609361	7.180384	-1.359316	0.383678	0.187259		14.26791	4.838933
6.662674	16.617034	7.18413	-1.360049	0.381851	0.186469		14.2850981	4.8521941
6.635473	16.624671	7.187859	-1.360779	0.380022	0.185679		14.30225545	4.86544345
6.608258	16.632272	7.191572	-1.361506	0.378192	0.184888		14.3193817	4.8786817
6.581027	16.639835	7.19527	-1.36223	0.376361	0.184096		14.33647555	4.89191055
6.553783	16.647363	7.198952	-1.362951	0.374529	0.183304		14.35353895	4.90512795
6.526524	16.654853	7.202618	-1.36367	0.372696	0.182511		14.3705696	4.9183346
6.49925	16.662307	7.206268	-1.364385	0.370861	0.181717		14.3875695	4.9315305
6.471963	16.669724	7.209903	-1.365098	0.369025	0.180923		14.40453695	4.94471595
6.444661	16.677105	7.213521	-1.365808	0.367188	0.180128		14.42147365	4.95788965
6.417345	16.684449	7.217124	-1.366515	0.36535	0.179333		14.43837825	4.97105325
6.390014	16.691756	7.22071	-1.367219	0.36351	0.178538		14.4552511	4.9842051
6.36267	16.699026	7.224281	-1.367921	0.361669	0.177741		14.4720915	4.9973465
6.335311	16.706259	7.227836	-1.368619	0.359827	0.176944		14.48890015	5.01047715
6.307939	16.713456	7.231375	-1.369315	0.357984	0.176147		14.50567735	5.02359635
6.280553	16.720615	7.234898	-1.370008	0.35614	0.175349		14.52242145	5.03670445
6.253153	16.727738	7.238405	-1.370698	0.354294	0.17455		14.53913445	5.04980145
6.225739	16.734824	7.241896	-1.371385	0.352448	0.173751		14.55581535	5.06288735
6.198311	16.741873	7.245371	-1.372069	0.3506	0.172951		14.57246415	5.07596215
6.17087	16.748885	7.24883	-1.37275	0.348751	0.172151		14.5890805	5.0890255
6.143415	16.75586	7.252273	-1.373428	0.3469	0.17135		14.60566475	5.10207775
6.115946	16.762798	7.2557	-1.374104	0.345049	0.170549		14.6222169	5.1151189
6.088464	16.769699	7.259111	-1.374777	0.343196	0.169747		14.6387366	5.1281486
6.060968	16.776563	7.262506	-1.375446	0.341343	0.168944		14.6552242	5.1411672
6.03346	16.78339	7.265885	-1.376113	0.339488	0.168141		14.671679	5.154174
6.005937	16.79018	7.269248	-1.376777	0.337632	0.167338		14.68810205	5.16717005
5.978402	16.796932	7.272594	-1.377438	0.335774	0.166534		14.7044913	5.1801533
5.950853	16.803648	7.275925	-1.378096	0.333916	0.165729		14.72084945	5.19312645
5.923291	16.810326	7.27924	-1.378751	0.332056	0.164924		14.73717415	5.20608815
5.895716	16.816967	7.282538	-1.379404	0.330196	0.164118		14.7534664	5.2190374
5.868128	16.823571	7.28582	-1.380053	0.328334	0.163312		14.7697262	5.2319752
5.840527	16.830138	7.289087	-1.3807	0.326471	0.162505		14.78595355	5.24490255
5.812913	16.836667	7.292337	-1.381343	0.324607	0.161697		14.80214745	5.25781745
5.785286	16.843159	7.295571	-1.381984	0.322742	0.16089		14.8183089	5.2707209
5.757646	16.849614	7.298788	-1.382622	0.320875	0.160081		14.8344379	5.2836119
5.729994	16.856032	7.30199	-1.383257	0.319008	0.159272		14.8505341	5.2964921
5.702329	16.862412	7.305176	-1.383888	0.317139	0.158463		14.86659685	5.30936085
5.674651	16.868755	7.308345	-1.384517	0.315269	0.157653		14.88262715	5.32221715
5.646961	16.87506	7.311498	-1.385143	0.313398	0.156842		14.89862365	5.33506165
5.619258	16.881328	7.314635	-1.385767	0.311527	0.156031		14.9145877	5.3478947
5.591542	16.887558	7.317755	-1.386387	0.309653	0.155219		14.9305183	5.3607153
5.563815	16.893752	7.32086	-1.387004	0.307779	0.154407		14.94641675	5.37352475
5.536075	16.899907	7.323948	-1.387618	0.305904	0.153594		14.96228075	5.38632175
5.508322	16.906025	7.32702	-1.38823	0.304028	0.152781		14.9781123	5.3991073
5.480558	16.912106	7.330075	-1.388838	0.30215	0.151967		14.9939107	5.4118797
5.452781	16.918149	7.333115	-1.389443	0.300272	0.151153		15.00967565	5.42464165
5.424992	16.924154	7.336138	-1.390046	0.298392	0.150338		15.0254068	5.4373908
5.397191	16.930122	7.339145	-1.390646	0.296511	0.149523		15.04110515	5.45012815
5.369378	16.936052	7.342135	-1.391242	0.29463	0.148707		15.0567697	5.4628527
5.341553	16.941945	7.345109	-1.391836	0.292747	0.147891		15.07240145	5.47556545
5.313717	16.9478	7.348067	-1.392426	0.290863	0.147074		15.08799905	5.48826605
5.285868	16.953617	7.351008	-1.393014	0.288978	0.146257		15.1035632	5.5009542
5.258008	16.959397	7.353934	-1.393599	0.287092	0.145439		15.1190942	5.5136312
5.230136	16.965138	7.356842	-1.394181	0.285205	0.144621		15.1345904	5.5262944
5.202252	16.970843	7.359735	-1.394759	0.283317	0.143802		15.1500548	5.5389468
5.174357	16.976509	7.362611	-1.395335	0.281428	0.142983		15.16548405	5.55158605
5.14645	16.982137	7.36547	-1.395908	0.279537	0.142163		15.1808795	5.5642125
5.118532	16.987728	7.368314	-1.396478	0.277646	0.141342		15.1962418	5.5768278
5.090603	16.993281	7.371141	-1.397045	0.275754	0.140522		15.21156995	5.58942995
5.062662	16.998796	7.373951	-1.397609	0.27386	0.1397		15.2268643	5.6020193
5.03471	17.004273	7.376745	-1.39817	0.271966	0.138878		15.2421245	5.6145965
5.006746	17.009713	7.379523	-1.398728	0.27007	0.138056		15.2573519	5.6271619
4.978772	17.015114	7.382284	-1.399282	0.268174	0.137233		15.2725438	5.6397138
4.950786	17.020478	7.385028	-1.399834	0.266277	0.13641		15.2877029	5.6522529
4.922789	17.025803	7.387757	-1.400383	0.264378	0.135586		15.30282685	5.66478085
4.894782	17.031091	7.390468	-1.400929	0.262479	0.134762		15.3179173	5.6772943
4.866763	17.03634	7.393164	-1.401472	0.260578	0.133937		15.33297295	5.68979695
4.838734	17.041552	7.395842	-1.402012	0.258677	0.133112		15.3479951	5.7022851
4.810693	17.046725	7.398505	-1.402549	0.256774	0.132286		15.36298245	5.71476245
4.782642	17.051861	7.40115	-1.403083	0.254871	0.13146		15.3779363	5.7272253
4.754581	17.056958	7.403779	-1.403614	0.252966	0.130633		15.39285465	5.73967565
4.726508	17.062018	7.406392	-1.404142	0.251061	0.129806		15.4077402	5.7521142
4.698426	17.067039	7.408988	-1.404666	0.249154	0.128979		15.4225899	5.7645389
4.670332	17.072022	7.411568	-1.405188	0.247247	0.128151		15.4374058	5.7769518
4.642229	17.076967	7.414131	-1.405707	0.245338	0.127322		15.45218685	5.78935085
4.614114	17.081874	7.416677	-1.406223	0.243429	0.126493		15.4669341	5.8017371
4.58599	17.086742	7.419207	-1.406736	0.241518	0.125663		15.4816455	5.8141105
4.557855	17.091573	7.42172	-1.407245	0.239607	0.124833		15.49632375	5.82647075
4.52971	17.096365	7.424217	-1.407752	0.237695	0.124003		15.5109665	5.8388185
4.501555	17.101119	7.426697	-1.408256	0.235781	0.123172		15.52557475	5.85115275
4.47339	17.105834	7.429161	-1.408756	0.233867	0.122341		15.5401475	5.8634745
4.445215	17.110512	7.431607	-1.409254	0.231952	0.121509		15.55468675	5.87578175
4.41703	17.115151	7.434038	-1.409748	0.230036	0.120677		15.5691905	5.8880775
4.388835	17.119751	7.436451	-1.41024	0.228119	0.119844		15.58365875	5.90035875
4.36063	17.124314	7.438848	-1.410728	0.226201	0.119011		15.5980935	5.9126275
4.332416	17.128838	7.441228	-1.411213	0.224282	0.118177		15.6124924	5.9248824
4.304191	17.133323	7.443592	-1.411696	0.222362	0.117343		15.62685615	5.93712515
4.275957	17.137771	7.445939	-1.412175	0.220441	0.116508		15.64118605	5.94935405
4.247714	17.142179	7.448269	-1.412651	0.218519	0.115673		15.6554791	5.9615691
4.219461	17.14655	7.450582	-1.413124	0.216597	0.114838		15.66973865	5.97377065
4.191198	17.150882	7.452879	-1.413594	0.214673	0.114002		15.6839627	5.9859597
4.162927	17.155175	7.455159	-1.414061	0.212749	0.113166		15.69815055	5.99813455
4.134645	17.15943	7.457422	-1.414525	0.210823	0.112329		15.71230425	6.01029625
4.106355	17.163647	7.459669	-1.414986	0.208897	0.111492		15.72642275	6.02244475
4.078055	17.167824	7.461899	-1.415444	0.20697	0.110654		15.74050475	6.03457975
4.049746	17.171964	7.464112	-1.415899	0.205042	0.109816		15.7545529	6.0467009
4.021428	17.176065	7.466308	-1.41635	0.203113	0.108978		15.7685652	6.0588082
3.993101	17.180127	7.468488	-1.416799	0.201183	0.108139		15.78254165	6.07090265
3.964765	17.184151	7.47065	-1.417244	0.199252	0.107299		15.79648325	6.08298225
3.93642	17.188136	7.472796	-1.417687	0.19732	0.106459		15.810389	6.095049
3.908067	17.192082	7.474926	-1.418126	0.195388	0.105619		15.82425855	6.10710255
3.879704	17.19599	7.477038	-1.418562	0.193454	0.104778		15.8380936	6.1191416
3.851333	17.199859	7.479134	-1.418995	0.19152	0.103937		15.85189245	6.13116745
3.822953	17.203689	7.481212	-1.419425	0.189585	0.103096		15.86565545	6.14317845
3.794564	17.207481	7.483274	-1.419852	0.187649	0.102254		15.8793836	6.1551766
3.766167	17.211234	7.485319	-1.420276	0.185712	0.101412		15.89307555	6.16716055
3.737762	17.214948	7.487348	-1.420697	0.183774	0.100569		15.9067313	6.1791313
3.709348	17.218624	7.489359	-1.421114	0.181836	0.099726		15.9203522	6.1910872
3.680926	17.22226	7.491353	-1.421529	0.179896	0.098882		15.9339359	6.2030289
3.652495	17.225858	7.493331	-1.42194	0.177956	0.098038		15.94748475	6.21495775
3.624056	17.229417	7.495292	-1.422349	0.176015	0.097194		15.9609974	6.2268724
3.595609	17.232938	7.497236	-1.422754	0.174073	0.096349		15.97447485	6.23877285
3.567154	17.236419	7.499163	-1.423156	0.17213	0.095503		15.9879151	6.2506591
3.538691	17.239862	7.501073	-1.423555	0.170187	0.094658		16.00132015	6.26253115
3.51022	17.243266	7.502966	-1.423951	0.168242	0.093812		16.014689	6.274389
3.481741	17.24663	7.504842	-1.424343	0.166297	0.092965		16.02802065	6.28623265
