x	y	z	Velocidad				x'	y'
-15.319719	-26.483115	-3.646997	0.996696	-0.568913	-0.478126		-21.12121335	1.71490465
-14.522363	-26.938245	-4.029498	1.012376	-0.539827	-0.473776		-21.85541795	1.05332905
-13.712462	-27.370107	-4.408519	1.027101	-0.510436	-0.469041		-22.5707453	0.3908427
-12.890781	-27.778456	-4.783752	1.040861	-0.480783	-0.463935		-23.26668265	-0.27197865
-12.058092	-28.163082	-5.1549	1.053651	-0.450912	-0.458467		-23.9427498	-0.9345678
-11.215172	-28.523812	-5.521674	1.065464	-0.420866	-0.452651		-24.5985018	-1.5963638
-10.3628	-28.860505	-5.883795	1.0763	-0.390689	-0.446499		-25.233525	-2.256815
-9.501761	-29.173056	-6.240994	1.086158	-0.360422	-0.440024		-25.84743965	-2.91537765
-8.632834	-29.461394	-6.593013	1.095041	-0.330107	-0.43324		-26.4399021	-3.5715211
-7.756802	-29.72548	-6.939605	1.102954	-0.299783	-0.426161		-27.0105993	-4.2247243
-6.874439	-29.965306	-7.280533	1.109904	-0.26949	-0.4188		-27.55925235	-4.87447935
-5.986516	-30.180898	-7.615573	1.115899	-0.239265	-0.411174		-28.0856174	-5.5202924
-5.093797	-30.372309	-7.944512	1.12095	-0.209144	-0.403295		-28.58948005	-6.16168305
-4.197037	-30.539625	-8.267148	1.125071	-0.179164	-0.395179		-29.07066205	-6.79818505
-3.29698	-30.682956	-8.583292	1.128273	-0.149357	-0.386841		-29.529013	-7.429349
-2.394361	-30.802441	-8.892764	1.130574	-0.119755	-0.378295		-29.96441465	-8.05473765
-1.489902	-30.898245	-9.1954	1.13199	-0.090388	-0.369555		-30.3767793	-8.6739343
-0.58431	-30.970555	-9.491044	1.13254	-0.061286	-0.360637		-30.7660465	-9.2865355
0.321722	-31.019584	-9.779554	1.132241	-0.032475	-0.351554		-31.1321867	-9.8921567
1.227515	-31.045564	-10.060796	1.131114	-0.003982	-0.34232		-31.47519425	-10.49042625
2.132406	-31.04875	-10.334652	1.129181	0.024171	-0.332949		-31.7950921	-11.0809941
3.03575	-31.029413	-10.601011	1.126462	0.05196	-0.323455		-32.0919255	-11.6635235
3.93692	-30.987845	-10.859775	1.12298	0.079366	-0.31385		-32.365767	-12.237697
4.835304	-30.924352	-11.110856	1.118758	0.10637	-0.304148		-32.6167084	-12.8032124
5.73031	-30.839256	-11.354174	1.113818	0.132953	-0.294361		-32.8448645	-13.3597825
6.621365	-30.732894	-11.589664	1.108185	0.159099	-0.284501		-33.05037175	-13.90714175
7.507913	-30.605614	-11.817264	1.101881	0.184796	-0.274579		-33.23338355	-14.44503355
8.389418	-30.457778	-12.036928	1.094931	0.210028	-0.264607		-33.3940743	-14.9732243
9.265363	-30.289755	-12.248614	1.087358	0.234786	-0.254596		-33.53263205	-15.49149105
10.13525	-30.101927	-12.452291	1.079186	0.259058	-0.244555		-33.6492645	-15.9996285
10.998598	-29.89468	-12.647935	1.070438	0.282835	-0.234495		-33.7441893	-16.4974443
11.854949	-29.668412	-12.835531	1.061138	0.30611	-0.224426		-33.81764415	-16.98476315
12.703859	-29.423524	-13.015072	1.051308	0.328877	-0.214356		-33.86987465	-17.46142265
13.544905	-29.160422	-13.186556	1.040972	0.351128	-0.204293		-33.90113875	-17.92727275
14.377683	-28.87952	-13.349991	1.030153	0.372861	-0.194247		-33.91170905	-18.38218005
15.201805	-28.581231	-13.505389	1.018871	0.394071	-0.184225		-33.90186275	-18.82602075
16.016902	-28.265974	-13.652769	1.00715	0.414756	-0.174234		-33.8718897	-19.2586847
16.822622	-27.93417	-13.792155	0.99501	0.434914	-0.164281		-33.8220877	-19.6800727
17.618631	-27.586238	-13.92358	0.982473	0.454545	-0.154373		-33.75275885	-20.09010085
18.404609	-27.222603	-14.047078	0.969558	0.473648	-0.144515		-33.66421615	-20.48869115
19.180255	-26.843684	-14.16269	0.956285	0.492223	-0.134715		-33.55677325	-20.87577925
19.945283	-26.449906	-14.270462	0.942674	0.510273	-0.124977		-33.43075505	-21.25131105
20.699423	-26.041687	-14.370444	0.928744	0.527799	-0.115305		-33.28648505	-21.61524205
21.442418	-25.619448	-14.462688	0.914512	0.544803	-0.105706		-33.1242943	-21.9675343
22.174028	-25.183606	-14.547253	0.899997	0.561288	-0.096184		-32.9445158	-22.3081628
22.894026	-24.734576	-14.6242	0.885216	0.577258	-0.086742		-32.7474851	-22.6371091
23.602198	-24.27277	-14.693593	0.870184	0.592716	-0.077384		-32.5335393	-22.9543623
24.298346	-23.798597	-14.7555	0.854919	0.607667	-0.068114		-32.3030181	-23.2599211
24.982281	-23.312463	-14.809992	0.839436	0.622115	-0.058935		-32.05626135	-23.55379035
25.65383	-22.814771	-14.85714	0.82375	0.636066	-0.049851		-31.7936115	-23.8359805
26.31283	-22.305918	-14.89702	0.807875	0.649524	-0.040863		-31.5154085	-24.1065105
26.95913	-21.786299	-14.92971	0.791824	0.662494	-0.031974		-31.2219945	-24.3654055
27.592589	-21.256304	-14.95529	0.775613	0.674983	-0.023188		-30.91371015	-24.61269615
28.21308	-20.716318	-14.97384	0.759253	0.686996	-0.014505		-30.590896	-24.848418
28.820482	-20.166721	-14.985444	0.742756	0.698539	-0.005927		-30.2538897	-25.0726127
29.414687	-19.60789	-14.990186	0.726136	0.709618	0.002543		-29.90303045	-25.28532645
29.995596	-19.040195	-14.988152	0.709402	0.72024	0.010904		-29.5386536	-25.4866106
30.563118	-18.464003	-14.979428	0.692567	0.730411	0.019155		-29.1610943	-25.6765193
31.117171	-17.879675	-14.964104	0.675641	0.740137	0.027295		-28.77068485	-25.85511385
31.657684	-17.287565	-14.942268	0.658633	0.749424	0.035323		-28.3677544	-26.0224574
32.18459	-16.688026	-14.91401	0.641553	0.75828	0.043237		-27.9526325	-26.1786165
32.697832	-16.081402	-14.87942	0.624411	0.766711	0.051038		-27.5256432	-26.3236612
33.197361	-15.468033	-14.838589	0.607216	0.774723	0.058724		-27.08710935	-26.45766535
33.683134	-14.848255	-14.79161	0.589976	0.782323	0.066295		-26.6373519	-26.5807069
34.155115	-14.222397	-14.738574	0.572698	0.789517	0.07375		-26.17668725	-26.69286425
34.613273	-13.590783	-14.679574	0.555392	0.796312	0.08109		-25.70542855	-26.79421955
35.057587	-12.953734	-14.614702	0.538064	0.802715	0.088314		-25.22388945	-26.88485745
35.488038	-12.311562	-14.544051	0.520721	0.808732	0.095421		-24.7323753	-26.9648643
35.904615	-11.664576	-14.467714	0.50337	0.814369	0.102413		-24.23119125	-27.03432925
36.307311	-11.013081	-14.385784	0.486018	0.819632	0.109288		-23.72063985	-27.09334285
36.696125	-10.357376	-14.298353	0.46867	0.824528	0.116048		-23.20101975	-27.14199675
37.071061	-9.697753	-14.205515	0.451333	0.829064	0.122691		-22.67262435	-27.18038635
37.432127	-9.034502	-14.107362	0.434011	0.833244	0.129219		-22.13574645	-27.20860645
37.779336	-8.367906	-14.003987	0.416712	0.837076	0.135632		-21.5906736	-27.2267546
38.112705	-7.698245	-13.895482	0.399438	0.840565	0.14193		-21.03769175	-27.23492875
38.432256	-7.025793	-13.781938	0.382196	0.843717	0.148113		-20.4770826	-27.2332276
38.738013	-6.350819	-13.663448	0.36499	0.846538	0.154181		-19.90912355	-27.22175255
39.030005	-5.673589	-13.540103	0.347825	0.849033	0.160136		-19.33409075	-27.20060475
39.308265	-4.994362	-13.411994	0.330703	0.851209	0.165978		-18.75225475	-27.16988675
39.572827	-4.313395	-13.279211	0.313631	0.85307	0.171707		-18.16388445	-27.12970045
39.823732	-3.63094	-13.141845	0.29661	0.854621	0.177324		-17.5692462	-27.0801512
40.06102	-2.947242	-12.999986	0.279646	0.855869	0.182829		-16.968599	-27.021343
40.284737	-2.262547	-12.853723	0.26274	0.856819	0.188223		-16.36220495	-26.95338095
40.494929	-1.577092	-12.703144	0.245898	0.857475	0.193506		-15.75031715	-26.87636915
40.691647	-0.891112	-12.548339	0.229121	0.857842	0.19868		-15.13318845	-26.79041545
40.874944	-0.204838	-12.389395	0.212413	0.857926	0.203744		-14.5110684	-26.6956254
41.044874	0.481503	-12.2264	0.195776	0.857731	0.2087		-13.8842029	-26.5921059
41.201496	1.167688	-12.05944	0.179214	0.857261	0.213548		-13.2528356	-26.4799636
41.344867	1.853497	-11.888602	0.162728	0.856522	0.218288		-12.61720645	-26.35930545
41.475049	2.538715	-11.713971	0.146322	0.855518	0.222922		-11.97755215	-26.23023815
41.592107	3.223129	-11.535634	0.129997	0.854253	0.22745		-11.33410845	-26.09287145
41.696105	3.906532	-11.353674	0.113756	0.852731	0.231872		-10.68710475	-25.94731075
41.78711	4.588717	-11.168177	0.097601	0.850957	0.23619		-10.0367715	-25.7936655
41.865191	5.269483	-10.979225	0.081534	0.848935	0.240403		-9.38333385	-25.63204185
41.930418	5.948631	-10.786902	0.065557	0.846668	0.244513		-8.7270153	-25.4625483
41.982864	6.625966	-10.591292	0.049671	0.844161	0.248521		-8.0680364	-25.2852944
42.022601	7.301295	-10.392475	0.033879	0.841417	0.252427		-7.40661535	-25.10038535
42.049704	7.974429	-10.190533	0.018182	0.838441	0.256231		-6.7429674	-24.9079294
42.064249	8.645181	-9.985549	0.002582	0.835234	0.259934		-6.07730615	-24.70803615
42.066314	9.313369	-9.777602	-0.012921	0.831802	0.263537		-5.4098409	-24.5008119
42.055978	9.97881	-9.566772	-0.028323	0.828148	0.267041		-4.7407823	-24.2863643
42.03332	10.641329	-9.353139	-0.043624	0.824274	0.270446		-4.070333	-24.064801
41.99842	11.300748	-9.136783	-0.058823	0.820184	0.273752		-3.398699	-23.83623
41.951362	11.956895	-8.917781	-0.073917	0.815882	0.276961		-2.7260817	-23.6007577
41.892228	12.609601	-8.696212	-0.088907	0.81137	0.280073		-2.0526788	-23.3584918
41.821103	13.258697	-8.472154	-0.10379	0.806652	0.283088		-1.37868905	-23.10954005
41.73807	13.904018	-8.245684	-0.118566	0.801729	0.286007		-0.7043065	-22.8540085
41.643217	14.545402	-8.016879	-0.133234	0.796606	0.28883		-0.02972395	-22.59200495
41.53663	15.182687	-7.785815	-0.147791	0.791285	0.291559		0.6448665	-22.3236355
41.418397	15.815715	-7.552567	-0.162238	0.785769	0.294193		1.31927605	-22.04900595
41.288607	16.44433	-7.317213	-0.176573	0.780059	0.296734		1.99331755	-21.76822545
41.147349	17.068378	-7.079826	-0.190795	0.77416	0.299181		2.66680585	-21.48139815
40.994713	17.687706	-6.840481	-0.204903	0.768073	0.301535		3.33955645	-21.18863055
40.83079	18.302164	-6.599253	-0.218897	0.7618	0.303797		4.0113875	-20.8900295
40.655673	18.911604	-6.356216	-0.232774	0.755345	0.305966		4.68211845	-20.58570155
40.469454	19.51588	-6.111442	-0.246535	0.748709	0.308044		5.3515711	-20.2757509
40.272225	20.114847	-5.865007	-0.260179	0.741894	0.310031		6.01956825	-19.96028575
40.064082	20.708363	-5.616982	-0.273703	0.734904	0.311928		6.6859343	-19.6394107
39.84512	21.296285	-5.36744	-0.287109	0.727739	0.313733		7.350493	-19.313232
39.615433	21.878476	-5.116453	-0.300394	0.720402	0.315449		8.01307445	-18.98185455
39.375117	22.454798	-4.864093	-0.313558	0.712895	0.317075		8.67350705	-18.64538395
39.124271	23.025113	-4.610433	-0.3266	0.705219	0.318612		9.33161815	-18.30392785
38.862991	23.589289	-4.355543	-0.339519	0.697378	0.32006		9.98724215	-17.95758985
38.591376	24.147191	-4.099495	-0.352314	0.689372	0.321419		10.6402094	-17.6064766
38.309525	24.698688	-3.84236	-0.364984	0.681203	0.32269		11.29035425	-17.25069375
38.017537	25.24365	-3.584207	-0.377529	0.672873	0.323873		11.93751205	-16.89034495
37.715514	25.781949	-3.325109	-0.389948	0.664384	0.324968		12.5815191	-16.5255389
37.403556	26.313456	-3.065135	-0.402238	0.655737	0.325975		13.2222114	-16.1563796
37.081765	26.838045	-2.804355	-0.414401	0.646935	0.326895		13.85942725	-15.78297275
36.750244	27.355593	-2.542839	-0.426434	0.637977	0.327727		14.4930076	-15.4054244
36.409096	27.865975	-2.280657	-0.438338	0.628867	0.328473		15.1227914	-15.0238406
36.058426	28.369069	-2.017879	-0.45011	0.619605	0.329132		15.7486199	-14.6383281
35.698338	28.864753	-1.754574	-0.46175	0.610193	0.329704		16.3703347	-14.2489923
35.328938	29.352907	-1.49081	-0.473257	0.600633	0.330189		16.9877787	-13.8559383
34.950333	29.833414	-1.226659	-0.48463	0.590925	0.330589		17.60079745	-13.45927555
34.562629	30.306154	-0.962188	-0.495868	0.581071	0.330901		18.20923385	-13.05910815
34.165934	30.77101	-0.697467	-0.50697	0.571072	0.331128		18.8129331	-12.6555439
33.760358	31.227868	-0.432564	-0.517935	0.56093	0.331269		19.4117427	-12.2486893
33.346011	31.676612	-0.167549	-0.528761	0.550645	0.331323		20.00550815	-11.83865285
32.923002	32.117128	0.097509	-0.539448	0.54022	0.331291		20.5940773	-11.4255417
32.491443	32.549304	0.362542	-0.549995	0.529654	0.331174		21.17729895	-11.00946305
32.051447	32.973028	0.627481	-0.5604	0.51895	0.33097		21.75502155	-10.59052545
31.603127	33.388188	0.892257	-0.570662	0.508108	0.33068		22.32709355	-10.16883745
31.146597	33.794674	1.156801	-0.58078	0.49713	0.330304		22.89336505	-9.74450795
30.681973	34.192378	1.421045	-0.590753	0.486016	0.329843		23.45368745	-9.31764555
30.20937	34.581191	1.684919	-0.60058	0.474768	0.329294		24.0079115	-8.8883605
29.728906	34.961005	1.948354	-0.610258	0.463386	0.32866		24.5558879	-8.4567631
29.2407	35.331713	2.211282	-0.619787	0.451872	0.32794		25.097468	-8.022963
28.74487	35.693211	2.473634	-0.629166	0.440226	0.327132		25.6325065	-7.5870705
28.241538	36.045392	2.73534	-0.638392	0.428451	0.326239		26.1608537	-7.1491983
27.730824	36.388152	2.996331	-0.647465	0.416545	0.325259		26.6823636	-6.7094574
27.212852	36.721388	3.256538	-0.656382	0.404512	0.324191		27.1968898	-6.2679602
26.687746	37.044998	3.515891	-0.665143	0.392351	0.323037		27.7042869	-5.8248201
26.155632	37.358878	3.774321	-0.673746	0.380063	0.321796		28.2044068	-5.3801502
25.616635	37.662929	4.031757	-0.682189	0.36765	0.320467		28.69710675	-4.93406525
25.070884	37.957048	4.288131	-0.69047	0.355112	0.319051		29.1822386	-4.4866784
24.518507	38.241138	4.543371	-0.698588	0.34245	0.317546		29.65966055	-4.03810645
23.959636	38.515098	4.797408	-0.706541	0.329666	0.315954		30.1292254	-3.5884646
23.394403	38.778831	5.050171	-0.714327	0.31676	0.314273		30.59078995	-3.13787005
22.822942	39.032239	5.30159	-0.721944	0.303733	0.312504		31.0442093	-2.6864397
22.245386	39.275225	5.551593	-0.729391	0.290586	0.310645		31.4893399	-2.2342921
21.661873	39.507694	5.800109	-0.736664	0.27732	0.308698		31.92603845	-1.78154655
21.072542	39.729551	6.047067	-0.743763	0.263936	0.306661		32.3541613	-1.3283227
20.477531	39.9407	6.292396	-0.750685	0.250435	0.304534		32.77356415	-0.87473985
19.876983	40.141048	6.536023	-0.757428	0.236818	0.302316		33.18410395	-0.42092105
19.271041	40.330503	6.777876	-0.763989	0.223086	0.300009		33.58563865	0.03301165
18.659849	40.508972	7.017883	-0.770367	0.209241	0.29761		33.97802485	0.48693585
18.043555	40.676364	7.255971	-0.776559	0.195282	0.29512		34.36111975	0.94072675
17.422308	40.83259	7.492067	-0.782563	0.181211	0.292538		34.7347822	1.3942592
16.796257	40.977558	7.726098	-0.788376	0.167029	0.289864		35.09886805	1.84740805
16.165556	41.111181	7.957989	-0.793996	0.152738	0.287098		35.4532364	2.3000444
15.53036	41.233372	8.187667	-0.799419	0.138338	0.284239		35.797746	2.752041
14.890824	41.344042	8.415058	-0.804644	0.123831	0.281286		36.1322536	3.2032696
14.247109	41.443107	8.640087	-0.809668	0.109218	0.278239		36.45661885	3.65359885
13.599375	41.530481	8.862678	-0.814487	0.0945	0.275098		36.77069975	4.10289675
12.947785	41.606081	9.082757	-0.8191	0.079678	0.271863		37.07435625	4.55103225
12.292505	41.669824	9.300248	-0.823502	0.064755	0.268532		37.36744725	4.99787125
11.633703	41.721627	9.515073	-0.827692	0.04973	0.265106		37.64983095	5.44327695
10.97155	41.761411	9.727158	-0.831665	0.034606	0.261583		37.9213685	5.8871155
10.306218	41.789097	9.936424	-0.835419	0.019385	0.257964		38.1819207	6.3292477
9.637883	41.804604	10.142795	-0.83895	0.004067	0.254247		38.43134495	6.76953595
8.966723	41.807858	10.346193	-0.842256	-0.011345	0.250433		38.66950495	7.20783995
8.292918	41.798782	10.546539	-0.845332	-0.02685	0.246521		38.8962607	7.6440177
7.616652	41.777302	10.743756	-0.848176	-0.042447	0.24251		39.1114738	8.0779278
6.938112	41.743344	10.937764	-0.850783	-0.058132	0.2384		39.3150048	8.5094248
6.257485	41.696839	11.128484	-0.85315	-0.073905	0.23419		39.50671925	8.93836425
5.574966	41.637715	11.315836	-0.855273	-0.089763	0.229881		39.6864769	9.3645979
4.890747	41.565904	11.499741	-0.857149	-0.105704	0.22547		39.85414255	9.78797955
4.205028	41.481341	11.680117	-0.858773	-0.121726	0.220959		40.0095812	10.2083572
3.51801	41.38396	11.856884	-0.860142	-0.137827	0.216346		40.1526565	10.6255805
2.829897	41.273699	12.029961	-0.861251	-0.154004	0.211631		40.28323505	11.03949705
2.140896	41.150496	12.199266	-0.862096	-0.170255	0.206813		40.4011824	11.4499524
1.451219	41.014292	12.364716	-0.862674	-0.186576	0.201893		40.50636535	11.85678935
0.76108	40.865031	12.52623	-0.862979	-0.202966	0.196869		40.598653	12.259852
0.070697	40.702658	12.683725	-0.863008	-0.219422	0.191741		40.67791405	12.65898105
-0.619709	40.52712	12.837118	-0.862755	-0.23594	0.186509		40.74401815	13.05401615
-1.309913	40.338369	12.986325	-0.862217	-0.252517	0.181172		40.79683855	13.44479455
-1.999686	40.136355	13.131263	-0.861388	-0.269149	0.17573		40.8362451	13.8311531
-2.688797	39.921036	13.271847	-0.860264	-0.285835	0.170183		40.86211495	14.21292595
-3.377008	39.692368	13.407994	-0.85884	-0.302569	0.164531		40.8743208	14.5899468
-4.064081	39.450313	13.539618	-0.857112	-0.319348	0.158772		40.87274135	14.96204635
-4.74977	39.194834	13.666636	-0.855074	-0.336168	0.152907		40.8572535	15.3290555
-5.433829	38.9259	13.788961	-0.85272	-0.353025	0.146936		40.82774015	15.69080115
-6.116005	38.643479	13.90651	-0.850047	-0.369915	0.140858		40.78408075	16.04711175
-6.796043	38.347548	14.019196	-0.847049	-0.386832	0.134673		40.72616305	16.39781105
-7.473682	38.038082	14.126934	-0.843721	-0.403773	0.128381		40.6538707	16.7427227
-8.148659	37.715063	14.229639	-0.840057	-0.420732	0.121983		40.56709365	17.08166965
-8.820704	37.378477	14.327225	-0.836051	-0.437704	0.115477		40.4657234	17.4144714
-9.489545	37.028313	14.419607	-0.8317	-0.454684	0.108865		40.34965375	17.74094775
-10.154905	36.664566	14.506699	-0.826996	-0.471666	0.102146		40.21878275	18.06091575
-10.816502	36.287233	14.588415	-0.821936	-0.488644	0.09532		40.0730087	18.3741907
-11.474051	35.896318	14.664671	-0.816512	-0.505612	0.088388		39.91223585	18.68058885
-12.12726	35.491829	14.735382	-0.81072	-0.522563	0.081351		39.73637	18.979923
-12.775836	35.073778	14.800463	-0.804554	-0.539491	0.074207		39.5453206	19.2720056
-13.419479	34.642186	14.859829	-0.798008	-0.556389	0.066959		39.33900365	19.55664665
-14.057886	34.197075	14.913396	-0.791077	-0.573249	0.059606		39.1173351	19.8336561
-14.690747	33.738476	14.961081	-0.783755	-0.590064	0.05215		38.88023745	20.10284245
-15.317752	33.266425	15.002801	-0.776037	-0.606825	0.044591		38.6276382	20.3640142
-15.938582	32.780964	15.038474	-0.767917	-0.623526	0.036929		38.3594677	20.6169777
-16.552915	32.282144	15.068017	-0.75939	-0.640156	0.029167		38.07566425	20.86153725
-17.160427	31.770018	15.09135	-0.75045	-0.656708	0.021304		37.77616745	21.09749945
-17.760787	31.244652	15.108394	-0.741091	-0.673172	0.013343		37.46092745	21.32466945
-18.35366	30.706115	15.119068	-0.731309	-0.689537	0.005285		37.129896	21.542849
-18.938707	30.154485	15.123296	-0.721098	-0.705795	-0.002869		36.78303245	21.75184345
-19.515585	29.589848	15.121001	-0.710453	-0.721935	-0.011116		36.42030275	21.95145575
-20.083948	29.0123	15.112108	-0.699369	-0.737946	-0.019456		36.0416818	22.1414898
-20.643443	28.421943	15.096543	-0.687842	-0.753817	-0.027886		35.64714805	22.32174805
-21.193717	27.81889	15.074234	-0.675867	-0.769536	-0.036404		35.23669095	22.49203495
-21.73441	27.203261	15.045111	-0.663438	-0.785092	-0.045007		34.8103045	22.6521545
-22.265161	26.575188	15.009105	-0.650553	-0.800471	-0.053693		34.36799435	22.80191135
-22.785603	25.934811	14.966151	-0.637207	-0.815662	-0.062459		33.90977205	22.94111205
-23.295369	25.282281	14.916183	-0.623396	-0.830651	-0.071303		33.43566015	23.06956215
-23.794085	24.61776	14.859141	-0.609117	-0.845424	-0.08022		32.94568975	23.18707075
-24.281379	23.941421	14.794966	-0.594366	-0.859968	-0.089207		32.43990365	23.29344865
-24.756872	23.253446	14.7236	-0.579142	-0.874268	-0.098262		31.9183512	23.3885052
-25.220185	22.554032	14.64499	-0.563441	-0.888309	-0.107379		31.38109675	23.47205475
-25.670938	21.843384	14.559087	-0.547262	-0.902076	-0.116555		30.8282123	23.5439153
-26.108748	21.121724	14.465843	-0.530603	-0.915553	-0.125785		30.2597858	23.6039048
-26.53323	20.389281	14.365215	-0.513463	-0.928724	-0.135065		29.6759115	23.6518455
-26.944	19.646302	14.257163	-0.495841	-0.941573	-0.144389		29.076702	23.687563
-27.340673	18.893043	14.141652	-0.477737	-0.954083	-0.153753		28.46227855	23.71088755
-27.722863	18.129776	14.01865	-0.459153	-0.966237	-0.163151		27.83277805	23.72165205
-28.090185	17.356787	13.888129	-0.440089	-0.978016	-0.172576		27.18835175	23.71969375
-28.442256	16.574374	13.750068	-0.420546	-0.989404	-0.182024		26.5291636	23.7048576
-28.778693	15.78285	13.604449	-0.400529	-1.000383	-0.191487		25.85539255	23.67699155
-29.099116	14.982544	13.45126	-0.380039	-1.010932	-0.200958		25.1672346	23.6359506
-29.403147	14.173798	13.290493	-0.359081	-1.021035	-0.210431		24.46489945	23.58159445
-29.690412	13.35697	13.122148	-0.33766	-1.030672	-0.219899		23.7486142	23.5137922
-29.96054	12.532433	12.94623	-0.315781	-1.039824	-0.229353		23.018622	23.432419
-30.213165	11.700574	12.762747	-0.293452	-1.048471	-0.238785		22.27518175	23.33735475
-30.447927	10.861797	12.571719	-0.270679	-1.056595	-0.248188		21.51857145	23.22849345
-30.66447	10.016521	12.373169	-0.247471	-1.064176	-0.257552		20.7490855	23.1057335
-30.862447	9.16518	12.167127	-0.223838	-1.071194	-0.266869		19.96703645	22.96898345
-31.041518	8.308225	11.953632	-0.199791	-1.07763	-0.27613		19.1727563	22.8181633
-31.20135	7.446121	11.732728	-0.17534	-1.083465	-0.285324		18.3665935	22.6532005
-31.341622	6.579348	11.504469	-0.150499	-1.08868	-0.294442		17.5489157	22.4740367
-31.462021	5.708404	11.268915	-0.125281	-1.093256	-0.303475		16.72011135	22.28062235
-31.562246	4.8338	11.026136	-0.099701	-1.097173	-0.312411		15.8805861	22.0729221
-31.642007	3.956061	10.776207	-0.073776	-1.100415	-0.32124		15.03076345	21.85090945
-31.701028	3.075729	10.519215	-0.047523	-1.102962	-0.329951		14.1710888	21.6145748
-31.739047	2.19336	10.255254	-0.02096	-1.104797	-0.338534		13.30202645	21.36392045
-31.755815	1.309522	9.984426	0.005893	-1.105905	-0.346977		12.42405725	21.09896125
-31.751101	0.424798	9.706845	0.033015	-1.106268	-0.355269		11.53768335	20.81973035
-31.724689	-0.460216	9.42263	0.060383	-1.105871	-0.363398		10.64342515	20.52627115
-31.676382	-1.344912	9.131912	0.087976	-1.104699	-0.371352		9.7418217	20.2186457
-31.606001	-2.228671	8.83483	0.115768	-1.102739	-0.379121		8.83342935	19.89693035
-31.513387	-3.110863	8.531533	0.143734	-1.099979	-0.386692		7.91882245	19.56121845
-31.3984	-3.990846	8.222179	0.171847	-1.096405	-0.394054		6.998594	19.211619
-31.260922	-4.86797	7.906936	0.200079	-1.092009	-0.401195		6.0733527	18.8482587
-31.100859	-5.741577	7.58598	0.228402	-1.08678	-0.408103		5.14372365	18.47128065
-30.918137	-6.611001	7.259498	0.256786	-1.080711	-0.414768		4.21034695	18.08084595
-30.712708	-7.47557	6.927684	0.2852	-1.073795	-0.421177		3.2738778	17.6771318
-30.484547	-8.334606	6.590742	0.313614	-1.066027	-0.42732		2.33498545	17.26033345
-30.233657	-9.187428	6.248886	0.341993	-1.057403	-0.433186		1.39435195	16.83066595
-29.960062	-10.03335	5.902338	0.370306	-1.047921	-0.438763		0.4526717	16.3883597
-29.663817	-10.871687	5.551327	0.39852	-1.037581	-0.444043		-0.48935105	15.93366295
-29.345001	-11.701751	5.196092	0.426599	-1.026384	-0.449015		-1.43100065	15.46684235
-29.003721	-12.522858	4.83688	0.454511	-1.014332	-0.45367		-2.37155565	14.98818235
-28.640113	-13.334324	4.473944	0.482219	-1.001432	-0.457998		-3.31028445	14.49798355
-28.254338	-14.13547	4.107545	0.509689	-0.987689	-0.461992		-4.2464517	13.9965633
-27.846586	-14.925621	3.737952	0.536887	-0.973111	-0.465643		-5.1793159	13.4842571
-27.417077	-15.704109	3.365437	0.563777	-0.957709	-0.468944		-6.10813205	12.96141395
-26.966055	-16.470277	2.990282	0.590324	-0.941495	-0.471887		-7.03215775	12.42840125
-26.493796	-17.223472	2.612773	0.616494	-0.924482	-0.474468		-7.9506434	11.8856016
-26.000602	-17.963058	2.233198	0.642252	-0.906686	-0.476681		-8.8628473	11.3334087
-25.4868	-18.688406	1.851854	0.667567	-0.888124	-0.47852		-9.768026	10.772234
-24.952746	-19.398905	1.469038	0.692404	-0.868815	-0.479982		-10.6654439	10.2024991
-24.398823	-20.093957	1.085052	0.716731	-0.84878	-0.481064		-11.55436895	9.62464005
-23.825439	-20.772981	0.700201	0.740517	-0.828041	-0.481763		-12.43407735	9.03910465
-23.233025	-21.435413	0.31479	0.763733	-0.806622	-0.482078		-13.30385425	8.44634875
-22.622039	-22.080711	-0.070872	0.786348	-0.784547	-0.482007		-14.16299735	7.84684165
-21.99296	-22.708349	-0.456477	0.808336	-0.761845	-0.48155		-15.010813	7.241059
-21.346291	-23.317824	-0.841718	0.829669	-0.738541	-0.480709		-15.84662215	6.62948385
-20.682556	-23.908657	-1.226285	0.850322	-0.714666	-0.479485		-16.6697624	6.0126096
-20.002299	-24.48039	-1.609873	0.870272	-0.69025	-0.477879		-17.47958535	5.39093165
-19.306081	-25.03259	-1.992176	0.889497	-0.665323	-0.475895		-18.27546165	4.76495235
-18.594483	-25.564848	-2.372892	0.907976	-0.639917	-0.473537		-19.05677895	4.13517705
-17.868102	-26.076781	-2.751722	0.92569	-0.614065	-0.470809		-19.8229453	3.5021137
-17.12755	-26.568034	-3.128369	0.942622	-0.587801	-0.467716		-20.5733915	2.8662735
-16.373453	-27.038274	-3.502542	0.958756	-0.561157	-0.464265		-21.30756545	2.22816655
-15.606448	-27.4872	-3.873954	0.974079	-0.534169	-0.460461		-22.0249432	1.5883028
-14.827185	-27.914535	-4.242324	0.98858	-0.506869	-0.456313		-22.72502025	0.94719075
-14.036321	-28.32003	-4.607374	1.002247	-0.479294	-0.451826		-23.40731765	0.30533835
-13.234523	-28.703466	-4.968835	1.015073	-0.451477	-0.447011		-24.07138295	-0.33675195
-12.422465	-29.064647	-5.326444	1.027051	-0.423453	-0.441875		-24.71678425	-0.97858125
-11.600825	-29.403409	-5.679944	1.038176	-0.395255	-0.436428		-25.34312025	-1.61965525
