Posicion                     Velocidad
-0.634905, 0.691055, 0.299600, -4.906825, -3.737245, -1.620241
-0.639812, 0.687318, 0.297980, -4.880402, -3.765629, -1.632547
-0.644692, 0.683552, 0.296347, -4.853784, -3.793852, -1.644783
-0.649546, 0.679758, 0.294702, -4.826971, -3.821912, -1.656948
-0.654373, 0.675936, 0.293045, -4.799964, -3.849809, -1.669042
-0.659173, 0.672086, 0.291376, -4.772766, -3.877541, -1.681065
-0.663946, 0.668209, 0.289695, -4.745376, -3.905106, -1.693016
-0.668691, 0.664304, 0.288002, -4.717796, -3.932505, -1.704894
-0.673409, 0.660371, 0.286297, -4.690028, -3.959736, -1.716700
-0.678099, 0.656411, 0.284581, -4.662073, -3.986797, -1.728432
-0.682761, 0.652425, 0.282852, -4.633931, -4.013688, -1.740090
-0.687395, 0.648411, 0.281112, -4.605605, -4.040407, -1.751674
-0.692001, 0.644371, 0.279360, -4.577096, -4.066954, -1.763183
-0.696578, 0.640304, 0.277597, -4.548405, -4.093327, -1.774617
-0.701126, 0.636210, 0.275823, -4.519533, -4.119526, -1.785975
-0.705646, 0.632091, 0.274037, -4.490482, -4.145549, -1.797257
-0.710136, 0.627945, 0.272239, -4.461252, -4.171396, -1.808463
-0.714597, 0.623774, 0.270431, -4.431846, -4.197064, -1.819591
-0.719029, 0.619577, 0.268611, -4.402265, -4.222554, -1.830642
-0.723432, 0.615354, 0.266781, -4.372509, -4.247864, -1.841615
-0.727804, 0.611106, 0.264939, -4.342581, -4.272994, -1.852510
-0.732147, 0.606833, 0.263087, -4.312482, -4.297942, -1.863326
-0.736459, 0.602535, 0.261223, -4.282212, -4.322707, -1.874062
-0.740741, 0.598213, 0.259349, -4.251774, -4.347288, -1.884719
-0.744993, 0.593865, 0.257464, -4.221169, -4.371685, -1.895296
-0.749214, 0.589494, 0.255569, -4.190398, -4.395896, -1.905793
-0.753405, 0.585098, 0.253663, -4.159463, -4.419920, -1.916208
-0.757564, 0.580678, 0.251747, -4.128364, -4.443757, -1.926543
-0.761693, 0.576234, 0.249821, -4.097104, -4.467406, -1.936795
-0.765790, 0.571767, 0.247884, -4.065684, -4.490866, -1.946966
-0.769855, 0.567276, 0.245937, -4.034105, -4.514135, -1.957054
-0.773889, 0.562762, 0.243980, -4.002369, -4.537213, -1.967059
-0.777892, 0.558225, 0.242013, -3.970477, -4.560099, -1.976981
-0.781862, 0.553664, 0.240036, -3.938430, -4.582793, -1.986820
-0.785801, 0.549082, 0.238049, -3.906230, -4.605292, -1.996574
-0.789707, 0.544476, 0.236052, -3.873879, -4.627597, -2.006244
-0.793581, 0.539849, 0.234046, -3.841378, -4.649707, -2.015830
-0.797422, 0.535199, 0.232030, -3.808728, -4.671620, -2.025330
-0.801231, 0.530527, 0.230005, -3.775931, -4.693337, -2.034745
-0.805007, 0.525834, 0.227970, -3.742988, -4.714855, -2.044074
-0.808750, 0.521119, 0.225926, -3.709900, -4.736175, -2.053317
-0.812460, 0.516383, 0.223873, -3.676670, -4.757295, -2.062474
-0.816136, 0.511626, 0.221810, -3.643299, -4.778215, -2.071543
-0.819780, 0.506848, 0.219739, -3.609788, -4.798934, -2.080526
-0.823390, 0.502049, 0.217658, -3.576138, -4.819452, -2.089421
-0.826966, 0.497229, 0.215569, -3.542352, -4.839766, -2.098228
-0.830508, 0.492389, 0.213471, -3.508431, -4.859878, -2.106947
-0.834016, 0.487530, 0.211364, -3.474375, -4.879785, -2.115578
-0.837491, 0.482650, 0.209248, -3.440188, -4.899487, -2.124120
-0.840931, 0.477750, 0.207124, -3.405869, -4.918984, -2.132572
